Customer_ID,Country,recency,frequency,monetary_value,r_quartile,f_quartile,m_quartile,RFMScore
2301.0,Country 2,225,1.0,89,4,4,4,444
2302.0,All,133,4.0,356,4,2,2,422
2302.0,Country 2,133,4.0,356,4,2,2,422
2303.0,All,225,1.0,89,4,4,4,444
2303.0,Country 2,225,1.0,89,4,4,4,444
2304.0,All,41,7.0,623,3,2,1,321
2304.0,Country 2,41,7.0,623,3,2,1,321
2305.0,All,41,7.0,623,3,2,1,321
2305.0,Country 2,41,7.0,623,3,2,1,321
2306.0,All,225,1.0,89,4,4,4,444
2306.0,Country 2,225,1.0,89,4,4,4,444
2307.0,All,41,7.0,623,3,2,1,321
2307.0,Country 2,41,7.0,623,3,2,1,321
2308.0,All,41,7.0,623,3,2,1,321
2308.0,Country 2,41,7.0,623,3,2,1,321
2309.0,All,41,7.0,623,3,2,1,321
2309.0,Country 2,41,7.0,623,3,2,1,321
2313.0,All,194,2.0,78,4,3,4,434
2313.0,Country 1,194,2.0,78,4,3,4,434
2314.0,All,41,7.0,273,3,2,2,322
2314.0,Country 1,41,7.0,273,3,2,2,322
2315.0,All,11,8.0,712,1,1,1,111
2315.0,Country 2,11,8.0,712,1,1,1,111
2316.0,All,224,1.0,89,4,4,4,444
2316.0,Country 2,224,1.0,89,4,4,4,444
2317.0,All,193,2.0,178,4,3,3,433
2317.0,Country 2,193,2.0,178,4,3,3,433
2318.0,All,40,7.0,623,3,2,1,321
2318.0,Country 2,40,7.0,623,3,2,1,321
2319.0,All,163,3.0,267,4,3,2,432
2319.0,Country 2,163,3.0,267,4,3,2,432
2320.0,All,193,2.0,178,4,3,3,433
2320.0,Country 2,193,2.0,178,4,3,3,433
2321.0,All,11,8.0,712,1,1,1,111
2321.0,Country 2,11,8.0,712,1,1,1,111
2322.0,All,193,2.0,178,4,3,3,433
2322.0,Country 2,193,2.0,178,4,3,3,433
2323.0,All,132,4.0,356,4,2,2,422
2323.0,Country 2,132,4.0,356,4,2,2,422
2324.0,All,11,8.0,712,1,1,1,111
2324.0,Country 2,11,8.0,712,1,1,1,111
2325.0,All,11,8.0,712,1,1,1,111
2325.0,Country 2,11,8.0,712,1,1,1,111
2326.0,All,11,8.0,712,1,1,1,111
2326.0,Country 2,11,8.0,712,1,1,1,111
2327.0,All,40,7.0,623,3,2,1,321
2327.0,Country 2,40,7.0,623,3,2,1,321
2328.0,All,40,7.0,623,3,2,1,321
2328.0,Country 2,40,7.0,623,3,2,1,321
2329.0,All,11,8.0,312,1,1,2,112
2329.0,Country 1,11,8.0,312,1,1,2,112
2330.0,All,193,2.0,178,4,3,3,433
2330.0,Country 1,193,2.0,178,4,3,3,433
2331.0,All,224,1.0,89,4,4,4,444
2331.0,Country 1,224,1.0,89,4,4,4,444
2334.0,All,40,7.0,273,3,2,2,322
2334.0,Country 1,40,7.0,273,3,2,2,322
2336.0,All,5,8.0,662,1,1,1,111
2336.0,Country 2,5,8.0,662,1,1,1,111
2337.0,All,131,4.0,356,4,2,2,422
2337.0,Country 2,131,4.0,356,4,2,2,422
2338.0,All,192,2.0,178,4,3,3,433
2338.0,Country 2,192,2.0,178,4,3,3,433
2339.0,All,192,2.0,178,4,3,3,433
2339.0,Country 2,192,2.0,178,4,3,3,433
2340.0,All,192,2.0,178,4,3,3,433
2340.0,Country 2,192,2.0,178,4,3,3,433
2341.0,All,192,2.0,178,4,3,3,433
2341.0,Country 2,192,2.0,178,4,3,3,433
2342.0,All,223,1.0,89,4,4,4,444
2342.0,Country 2,223,1.0,89,4,4,4,444
2343.0,All,101,5.0,445,3,2,1,321
2343.0,Country 2,101,5.0,445,3,2,1,321
2344.0,All,223,1.0,89,4,4,4,444
2344.0,Country 2,223,1.0,89,4,4,4,444
2345.0,All,192,2.0,178,4,3,3,433
2345.0,Country 2,192,2.0,178,4,3,3,433
2346.0,All,131,4.0,356,4,2,2,422
2346.0,Country 2,131,4.0,356,4,2,2,422
2347.0,All,192,2.0,178,4,3,3,433
2347.0,Country 2,192,2.0,178,4,3,3,433
2348.0,All,131,4.0,356,4,2,2,422
2348.0,Country 2,131,4.0,356,4,2,2,422
2349.0,All,223,1.0,89,4,4,4,444
2349.0,Country 2,223,1.0,89,4,4,4,444
2350.0,All,223,1.0,89,4,4,4,444
2350.0,Country 2,223,1.0,89,4,4,4,444
2351.0,All,223,1.0,89,4,4,4,444
2351.0,Country 2,223,1.0,89,4,4,4,444
2352.0,All,10,8.0,712,1,1,1,111
2352.0,Country 2,10,8.0,712,1,1,1,111
2353.0,All,39,7.0,623,3,2,1,321
2353.0,Country 2,39,7.0,623,3,2,1,321
2354.0,All,192,2.0,178,4,3,3,433
2354.0,Country 2,192,2.0,178,4,3,3,433
2355.0,All,39,7.0,623,3,2,1,321
2355.0,Country 2,39,7.0,623,3,2,1,321
2356.0,All,39,7.0,623,3,2,1,321
2356.0,Country 2,39,7.0,623,3,2,1,321
2357.0,All,39,7.0,623,3,2,1,321
2357.0,Country 2,39,7.0,623,3,2,1,321
2358.0,All,39,7.0,623,3,2,1,321
2358.0,Country 2,39,7.0,623,3,2,1,321
2359.0,All,223,1.0,89,4,4,4,444
2359.0,Country 2,223,1.0,89,4,4,4,444
2360.0,All,39,7.0,623,3,2,1,321
2360.0,Country 2,39,7.0,623,3,2,1,321
2361.0,All,192,2.0,178,4,3,3,433
2361.0,Country 2,192,2.0,178,4,3,3,433
2362.0,All,39,7.0,623,3,2,1,321
2362.0,Country 2,39,7.0,623,3,2,1,321
2363.0,All,39,7.0,623,3,2,1,321
2363.0,Country 2,39,7.0,623,3,2,1,321
2364.0,All,10,8.0,312,1,1,2,112
2364.0,Country 1,10,8.0,312,1,1,2,112
2366.0,All,162,3.0,117,4,3,3,433
2366.0,Country 1,162,3.0,117,4,3,3,433
2367.0,All,223,1.0,39,4,4,4,444
2367.0,Country 1,223,1.0,39,4,4,4,444
2368.0,All,223,1.0,39,4,4,4,444
2368.0,Country 1,223,1.0,39,4,4,4,444
2369.0,All,223,1.0,39,4,4,4,444
2369.0,Country 1,223,1.0,39,4,4,4,444
2370.0,All,223,1.0,39,4,4,4,444
2370.0,Country 1,223,1.0,39,4,4,4,444
2373.0,All,10,8.0,312,1,1,2,112
2373.0,Country 1,10,8.0,312,1,1,2,112
2375.0,All,162,3.0,267,4,3,2,432
2375.0,Country 1,162,3.0,267,4,3,2,432
2376.0,All,192,2.0,178,4,3,3,433
2376.0,Country 1,192,2.0,178,4,3,3,433
2378.0,All,162,3.0,267,4,3,2,432
2378.0,Country 1,162,3.0,267,4,3,2,432
2379.0,All,223,1.0,39,4,4,4,444
2379.0,Country 1,223,1.0,39,4,4,4,444
2381.0,All,9,8.0,662,1,1,1,111
2381.0,Country 2,9,8.0,662,1,1,1,111
2382.0,All,161,3.0,267,4,3,2,432
2382.0,Country 2,161,3.0,267,4,3,2,432
2383.0,All,69,6.0,534,3,2,1,321
2383.0,Country 2,69,6.0,534,3,2,1,321
2384.0,All,191,2.0,178,4,3,3,433
2384.0,Country 2,191,2.0,178,4,3,3,433
2385.0,All,191,2.0,178,4,3,3,433
2385.0,Country 2,191,2.0,178,4,3,3,433
2386.0,All,222,1.0,89,4,4,4,444
2386.0,Country 2,222,1.0,89,4,4,4,444
2387.0,All,191,2.0,178,4,3,3,433
2387.0,Country 2,191,2.0,178,4,3,3,433
2388.0,All,38,7.0,623,3,2,1,321
2388.0,Country 2,38,7.0,623,3,2,1,321
2389.0,All,191,2.0,178,4,3,3,433
2389.0,Country 2,191,2.0,178,4,3,3,433
2390.0,All,161,3.0,267,4,3,2,432
2390.0,Country 2,161,3.0,267,4,3,2,432
2391.0,All,38,7.0,623,3,2,1,321
2391.0,Country 2,38,7.0,623,3,2,1,321
2392.0,All,222,1.0,89,4,4,4,444
2392.0,Country 2,222,1.0,89,4,4,4,444
2393.0,All,38,7.0,623,3,2,1,321
2393.0,Country 2,38,7.0,623,3,2,1,321
2394.0,All,38,7.0,623,3,2,1,321
2394.0,Country 2,38,7.0,623,3,2,1,321
2395.0,All,38,7.0,623,3,2,1,321
2395.0,Country 2,38,7.0,623,3,2,1,321
2396.0,All,38,7.0,623,3,2,1,321
2396.0,Country 2,38,7.0,623,3,2,1,321
2397.0,All,38,7.0,623,3,2,1,321
2397.0,Country 2,38,7.0,623,3,2,1,321
2399.0,All,130,4.0,156,4,2,3,423
2399.0,Country 1,130,4.0,156,4,2,3,423
2400.0,All,161,3.0,117,4,3,3,433
2400.0,Country 1,161,3.0,117,4,3,3,433
2404.0,All,222,1.0,39,4,4,4,444
2404.0,Country 1,222,1.0,39,4,4,4,444
2405.0,All,9,8.0,312,1,1,2,112
2405.0,Country 1,9,8.0,312,1,1,2,112
2408.0,All,38,7.0,273,3,2,2,322
2408.0,Country 1,38,7.0,273,3,2,2,322
2409.0,All,38,7.0,623,3,2,1,321
2409.0,Country 1,38,7.0,623,3,2,1,321
2410.0,All,190,2.0,178,4,3,3,433
2410.0,Country 2,190,2.0,178,4,3,3,433
2411.0,All,190,2.0,178,4,3,3,433
2411.0,Country 2,190,2.0,178,4,3,3,433
2412.0,All,190,2.0,178,4,3,3,433
2412.0,Country 2,190,2.0,178,4,3,3,433
2413.0,All,221,1.0,89,4,4,4,444
2413.0,Country 2,221,1.0,89,4,4,4,444
2414.0,All,99,5.0,445,3,2,1,321
2414.0,Country 2,99,5.0,445,3,2,1,321
2415.0,All,221,1.0,89,4,4,4,444
2415.0,Country 2,221,1.0,89,4,4,4,444
2416.0,All,99,5.0,445,3,2,1,321
2416.0,Country 2,99,5.0,445,3,2,1,321
2417.0,All,129,4.0,356,4,2,2,422
2417.0,Country 2,129,4.0,356,4,2,2,422
2418.0,All,190,2.0,178,4,3,3,433
2418.0,Country 2,190,2.0,178,4,3,3,433
2419.0,All,190,2.0,178,4,3,3,433
2419.0,Country 2,190,2.0,178,4,3,3,433
2420.0,All,221,1.0,89,4,4,4,444
2420.0,Country 2,221,1.0,89,4,4,4,444
2421.0,All,221,1.0,89,4,4,4,444
2421.0,Country 2,221,1.0,89,4,4,4,444
2422.0,All,190,2.0,178,4,3,3,433
2422.0,Country 2,190,2.0,178,4,3,3,433
2423.0,All,37,7.0,623,3,2,1,321
2423.0,Country 2,37,7.0,623,3,2,1,321
2424.0,All,37,7.0,623,3,2,1,321
2424.0,Country 2,37,7.0,623,3,2,1,321
2425.0,All,129,4.0,156,4,2,3,423
2425.0,Country 1,129,4.0,156,4,2,3,423
2426.0,All,221,1.0,39,4,4,4,444
2426.0,Country 1,221,1.0,39,4,4,4,444
2427.0,All,221,1.0,39,4,4,4,444
2427.0,Country 1,221,1.0,39,4,4,4,444
2428.0,All,160,3.0,117,4,3,3,433
2428.0,Country 1,160,3.0,117,4,3,3,433
2430.0,All,37,7.0,623,3,2,1,321
2430.0,Country 1,37,7.0,623,3,2,1,321
2431.0,All,221,1.0,89,4,4,4,444
2431.0,Country 1,221,1.0,89,4,4,4,444
2432.0,All,129,4.0,356,4,2,2,422
2432.0,Country 1,129,4.0,356,4,2,2,422
2433.0,All,189,2.0,178,4,3,3,433
2433.0,Country 2,189,2.0,178,4,3,3,433
2434.0,All,220,1.0,89,4,4,4,444
2434.0,Country 2,220,1.0,89,4,4,4,444
2435.0,All,220,1.0,89,4,4,4,444
2435.0,Country 2,220,1.0,89,4,4,4,444
2436.0,All,98,5.0,445,3,2,1,321
2436.0,Country 2,98,5.0,445,3,2,1,321
2437.0,All,159,3.0,267,4,3,2,432
2437.0,Country 2,159,3.0,267,4,3,2,432
2438.0,All,159,3.0,267,4,3,2,432
2438.0,Country 2,159,3.0,267,4,3,2,432
2439.0,All,189,2.0,178,4,3,3,433
2439.0,Country 2,189,2.0,178,4,3,3,433
2440.0,All,220,1.0,89,4,4,4,444
2440.0,Country 2,220,1.0,89,4,4,4,444
2441.0,All,220,1.0,89,4,4,4,444
2441.0,Country 2,220,1.0,89,4,4,4,444
2442.0,All,220,1.0,89,4,4,4,444
2442.0,Country 2,220,1.0,89,4,4,4,444
2443.0,All,7,8.0,712,1,1,1,111
2443.0,Country 2,7,8.0,712,1,1,1,111
2444.0,All,36,7.0,623,3,2,1,321
2444.0,Country 2,36,7.0,623,3,2,1,321
2445.0,All,36,7.0,623,3,2,1,321
2445.0,Country 2,36,7.0,623,3,2,1,321
2446.0,All,220,1.0,89,4,4,4,444
2446.0,Country 2,220,1.0,89,4,4,4,444
2447.0,All,36,7.0,623,3,2,1,321
2447.0,Country 2,36,7.0,623,3,2,1,321
2448.0,All,36,7.0,623,3,2,1,321
2448.0,Country 2,36,7.0,623,3,2,1,321
2449.0,All,36,7.0,623,3,2,1,321
2449.0,Country 2,36,7.0,623,3,2,1,321
2450.0,All,36,7.0,273,3,2,2,322
2450.0,Country 1,36,7.0,273,3,2,2,322
2456.0,All,188,2.0,178,4,3,3,433
2456.0,Country 2,188,2.0,178,4,3,3,433
2457.0,All,127,4.0,356,4,2,2,422
2457.0,Country 2,127,4.0,356,4,2,2,422
2458.0,All,188,2.0,178,4,3,3,433
2458.0,Country 2,188,2.0,178,4,3,3,433
2459.0,All,219,1.0,89,4,4,4,444
2459.0,Country 2,219,1.0,89,4,4,4,444
2460.0,All,158,3.0,267,4,3,2,432
2460.0,Country 2,158,3.0,267,4,3,2,432
2461.0,All,219,1.0,89,4,4,4,444
2461.0,Country 2,219,1.0,89,4,4,4,444
2462.0,All,6,8.0,712,1,1,1,111
2462.0,Country 2,6,8.0,712,1,1,1,111
2463.0,All,6,8.0,712,1,1,1,111
2463.0,Country 2,6,8.0,712,1,1,1,111
2464.0,All,6,8.0,712,1,1,1,111
2464.0,Country 2,6,8.0,712,1,1,1,111
2465.0,All,35,7.0,623,3,2,1,321
2465.0,Country 2,35,7.0,623,3,2,1,321
2466.0,All,35,7.0,623,3,2,1,321
2466.0,Country 2,35,7.0,623,3,2,1,321
2467.0,All,219,1.0,89,4,4,4,444
2467.0,Country 2,219,1.0,89,4,4,4,444
2468.0,All,219,1.0,89,4,4,4,444
2468.0,Country 2,219,1.0,89,4,4,4,444
2469.0,All,219,1.0,89,4,4,4,444
2469.0,Country 2,219,1.0,89,4,4,4,444
2470.0,All,219,1.0,89,4,4,4,444
2470.0,Country 2,219,1.0,89,4,4,4,444
2471.0,All,35,7.0,623,3,2,1,321
2471.0,Country 2,35,7.0,623,3,2,1,321
2472.0,All,35,7.0,623,3,2,1,321
2472.0,Country 2,35,7.0,623,3,2,1,321
2475.0,All,35,7.0,623,3,2,1,321
2475.0,Country 1,35,7.0,623,3,2,1,321
2478.0,All,127,4.0,396,4,2,1,421
2478.0,Country 1,127,4.0,396,4,2,1,421
2479.0,All,187,2.0,178,4,3,3,433
2479.0,Country 2,187,2.0,178,4,3,3,433
2480.0,All,187,2.0,178,4,3,3,433
2480.0,Country 2,187,2.0,178,4,3,3,433
2481.0,All,187,2.0,178,4,3,3,433
2481.0,Country 2,187,2.0,178,4,3,3,433
2482.0,All,218,1.0,89,4,4,4,444
2482.0,Country 2,218,1.0,89,4,4,4,444
2483.0,All,34,7.0,623,3,2,1,321
2483.0,Country 2,34,7.0,623,3,2,1,321
2484.0,All,96,5.0,445,3,2,1,321
2484.0,Country 2,96,5.0,445,3,2,1,321
2485.0,All,218,1.0,89,4,4,4,444
2485.0,Country 2,218,1.0,89,4,4,4,444
2486.0,All,34,7.0,623,3,2,1,321
2486.0,Country 2,34,7.0,623,3,2,1,321
2487.0,All,218,1.0,89,4,4,4,444
2487.0,Country 2,218,1.0,89,4,4,4,444
2488.0,All,218,1.0,89,4,4,4,444
2488.0,Country 2,218,1.0,89,4,4,4,444
2489.0,All,65,6.0,534,3,2,1,321
2489.0,Country 2,65,6.0,534,3,2,1,321
2490.0,All,5,8.0,712,1,1,1,111
2490.0,Country 2,5,8.0,712,1,1,1,111
2491.0,All,33,7.0,623,2,2,1,221
2491.0,Country 2,33,7.0,623,2,2,1,221
2492.0,All,218,1.0,89,4,4,4,444
2492.0,Country 2,218,1.0,89,4,4,4,444
2493.0,All,218,1.0,89,4,4,4,444
2493.0,Country 2,218,1.0,89,4,4,4,444
2494.0,All,218,1.0,89,4,4,4,444
2494.0,Country 2,218,1.0,89,4,4,4,444
2495.0,All,34,7.0,623,3,2,1,321
2495.0,Country 2,34,7.0,623,3,2,1,321
2496.0,All,218,1.0,89,4,4,4,444
2496.0,Country 2,218,1.0,89,4,4,4,444
2497.0,All,218,1.0,89,4,4,4,444
2497.0,Country 2,218,1.0,89,4,4,4,444
2498.0,All,34,7.0,623,3,2,1,321
2498.0,Country 2,34,7.0,623,3,2,1,321
2502.0,All,218,1.0,39,4,4,4,444
2502.0,Country 1,218,1.0,39,4,4,4,444
2503.0,All,218,1.0,39,4,4,4,444
2503.0,Country 1,218,1.0,39,4,4,4,444
2504.0,All,218,1.0,89,4,4,4,444
2504.0,Country 1,218,1.0,89,4,4,4,444
2505.0,All,4,8.0,712,1,1,1,111
2505.0,Country 2,4,8.0,712,1,1,1,111
2506.0,All,156,3.0,267,4,3,2,432
2506.0,Country 2,156,3.0,267,4,3,2,432
2507.0,All,33,7.0,623,2,2,1,221
2507.0,Country 2,33,7.0,623,2,2,1,221
2508.0,All,217,1.0,89,4,4,4,444
2508.0,Country 2,217,1.0,89,4,4,4,444
2509.0,All,217,1.0,89,4,4,4,444
2509.0,Country 2,217,1.0,89,4,4,4,444
2510.0,All,217,1.0,89,4,4,4,444
2510.0,Country 2,217,1.0,89,4,4,4,444
2511.0,All,4,8.0,712,1,1,1,111
2511.0,Country 2,4,8.0,712,1,1,1,111
2512.0,All,186,2.0,178,4,3,3,433
2512.0,Country 2,186,2.0,178,4,3,3,433
2513.0,All,156,3.0,267,4,3,2,432
2513.0,Country 2,156,3.0,267,4,3,2,432
2514.0,All,33,7.0,623,2,2,1,221
2514.0,Country 2,33,7.0,623,2,2,1,221
2515.0,All,33,7.0,623,2,2,1,221
2515.0,Country 2,33,7.0,623,2,2,1,221
2516.0,All,4,8.0,712,1,1,1,111
2516.0,Country 2,4,8.0,712,1,1,1,111
2517.0,All,4,8.0,712,1,1,1,111
2517.0,Country 2,4,8.0,712,1,1,1,111
2518.0,All,217,1.0,89,4,4,4,444
2518.0,Country 2,217,1.0,89,4,4,4,444
2519.0,All,33,7.0,623,2,2,1,221
2519.0,Country 2,33,7.0,623,2,2,1,221
2520.0,All,186,2.0,178,4,3,3,433
2520.0,Country 2,186,2.0,178,4,3,3,433
2521.0,All,125,4.0,156,4,2,3,423
2521.0,Country 1,125,4.0,156,4,2,3,423
2522.0,All,33,7.0,273,2,2,2,222
2522.0,Country 1,33,7.0,273,2,2,2,222
2523.0,All,4,8.0,312,1,1,2,112
2523.0,Country 1,4,8.0,312,1,1,2,112
2524.0,All,4,8.0,712,1,1,1,111
2524.0,Country 1,4,8.0,712,1,1,1,111
2525.0,All,4,8.0,712,1,1,1,111
2525.0,Country 1,4,8.0,712,1,1,1,111
2527.0,All,4,8.0,712,1,1,1,111
2527.0,Country 1,4,8.0,712,1,1,1,111
2528.0,All,33,7.0,693,2,2,1,221
2528.0,Country 1,33,7.0,693,2,2,1,221
2529.0,All,64,6.0,594,3,2,1,321
2529.0,Country 1,64,6.0,594,3,2,1,321
2530.0,All,185,2.0,178,4,3,3,433
2530.0,Country 2,185,2.0,178,4,3,3,433
2531.0,All,94,5.0,445,3,2,1,321
2531.0,Country 2,94,5.0,445,3,2,1,321
2532.0,All,32,7.0,623,2,2,1,221
2532.0,Country 2,32,7.0,623,2,2,1,221
2533.0,All,155,3.0,267,4,3,2,432
2533.0,Country 2,155,3.0,267,4,3,2,432
2534.0,All,94,5.0,445,3,2,1,321
2534.0,Country 2,94,5.0,445,3,2,1,321
2535.0,All,155,3.0,267,4,3,2,432
2535.0,Country 2,155,3.0,267,4,3,2,432
2536.0,All,155,3.0,267,4,3,2,432
2536.0,Country 2,155,3.0,267,4,3,2,432
2537.0,All,155,3.0,267,4,3,2,432
2537.0,Country 2,155,3.0,267,4,3,2,432
2538.0,All,185,2.0,178,4,3,3,433
2538.0,Country 2,185,2.0,178,4,3,3,433
2539.0,All,94,5.0,445,3,2,1,321
2539.0,Country 2,94,5.0,445,3,2,1,321
2540.0,All,216,1.0,89,4,4,4,444
2540.0,Country 2,216,1.0,89,4,4,4,444
2541.0,All,185,2.0,178,4,3,3,433
2541.0,Country 2,185,2.0,178,4,3,3,433
2542.0,All,155,3.0,267,4,3,2,432
2542.0,Country 2,155,3.0,267,4,3,2,432
2543.0,All,32,7.0,623,2,2,1,221
2543.0,Country 2,32,7.0,623,2,2,1,221
2544.0,All,216,1.0,89,4,4,4,444
2544.0,Country 2,216,1.0,89,4,4,4,444
2545.0,All,216,1.0,89,4,4,4,444
2545.0,Country 2,216,1.0,89,4,4,4,444
2546.0,All,185,2.0,178,4,3,3,433
2546.0,Country 2,185,2.0,178,4,3,3,433
2547.0,All,94,5.0,445,3,2,1,321
2547.0,Country 2,94,5.0,445,3,2,1,321
2548.0,All,216,1.0,89,4,4,4,444
2548.0,Country 2,216,1.0,89,4,4,4,444
2549.0,All,185,2.0,178,4,3,3,433
2549.0,Country 2,185,2.0,178,4,3,3,433
2550.0,All,32,7.0,623,2,2,1,221
2550.0,Country 2,32,7.0,623,2,2,1,221
2551.0,All,216,1.0,89,4,4,4,444
2551.0,Country 2,216,1.0,89,4,4,4,444
2552.0,All,216,1.0,89,4,4,4,444
2552.0,Country 2,216,1.0,89,4,4,4,444
2553.0,All,216,1.0,89,4,4,4,444
2553.0,Country 2,216,1.0,89,4,4,4,444
2554.0,All,216,1.0,89,4,4,4,444
2554.0,Country 2,216,1.0,89,4,4,4,444
2555.0,All,216,1.0,89,4,4,4,444
2555.0,Country 2,216,1.0,89,4,4,4,444
2556.0,All,216,1.0,89,4,4,4,444
2556.0,Country 2,216,1.0,89,4,4,4,444
2557.0,All,155,3.0,267,4,3,2,432
2557.0,Country 2,155,3.0,267,4,3,2,432
2558.0,All,185,2.0,178,4,3,3,433
2558.0,Country 2,185,2.0,178,4,3,3,433
2559.0,All,32,7.0,623,2,2,1,221
2559.0,Country 2,32,7.0,623,2,2,1,221
2560.0,All,32,7.0,623,2,2,1,221
2560.0,Country 2,32,7.0,623,2,2,1,221
2561.0,All,32,7.0,623,2,2,1,221
2561.0,Country 2,32,7.0,623,2,2,1,221
2562.0,All,185,2.0,178,4,3,3,433
2562.0,Country 2,185,2.0,178,4,3,3,433
2563.0,All,216,1.0,89,4,4,4,444
2563.0,Country 2,216,1.0,89,4,4,4,444
2564.0,All,216,1.0,89,4,4,4,444
2564.0,Country 2,216,1.0,89,4,4,4,444
2565.0,All,216,1.0,89,4,4,4,444
2565.0,Country 2,216,1.0,89,4,4,4,444
2566.0,All,216,1.0,89,4,4,4,444
2566.0,Country 2,216,1.0,89,4,4,4,444
2567.0,All,185,2.0,178,4,3,3,433
2567.0,Country 2,185,2.0,178,4,3,3,433
2568.0,All,216,1.0,89,4,4,4,444
2568.0,Country 2,216,1.0,89,4,4,4,444
2569.0,All,32,7.0,623,2,2,1,221
2569.0,Country 2,32,7.0,623,2,2,1,221
2570.0,All,32,7.0,623,2,2,1,221
2570.0,Country 2,32,7.0,623,2,2,1,221
2571.0,All,216,1.0,89,4,4,4,444
2571.0,Country 2,216,1.0,89,4,4,4,444
2572.0,All,155,3.0,297,4,3,2,432
2572.0,Country 1,155,3.0,297,4,3,2,432
2573.0,All,94,5.0,195,3,2,2,322
2573.0,Country 1,94,5.0,195,3,2,2,322
2574.0,All,155,3.0,117,4,3,3,433
2574.0,Country 1,155,3.0,117,4,3,3,433
2575.0,All,32,7.0,273,2,2,2,222
2575.0,Country 1,32,7.0,273,2,2,2,222
2577.0,All,3,8.0,312,1,1,2,112
2577.0,Country 1,3,8.0,312,1,1,2,112
2578.0,All,124,4.0,356,4,2,2,422
2578.0,Country 1,124,4.0,356,4,2,2,422
2579.0,All,3,8.0,712,1,1,1,111
2579.0,Country 1,3,8.0,712,1,1,1,111
2580.0,All,3,8.0,712,1,1,1,111
2580.0,Country 1,3,8.0,712,1,1,1,111
2581.0,All,32,7.0,693,2,2,1,221
2581.0,Country 1,32,7.0,693,2,2,1,221
2582.0,All,216,1.0,39,4,4,4,444
2582.0,Country 1,216,1.0,39,4,4,4,444
2583.0,All,185,2.0,78,4,3,4,434
2583.0,Country 1,185,2.0,78,4,3,4,434
2584.0,All,216,1.0,89,4,4,4,444
2584.0,Country 1,216,1.0,89,4,4,4,444
2585.0,All,2,8.0,712,1,1,1,111
2585.0,Country 2,2,8.0,712,1,1,1,111
2586.0,All,2,8.0,662,1,1,1,111
2586.0,Country 2,2,8.0,662,1,1,1,111
2587.0,All,31,7.0,623,2,2,1,221
2587.0,Country 2,31,7.0,623,2,2,1,221
2588.0,All,2,8.0,712,1,1,1,111
2588.0,Country 2,2,8.0,712,1,1,1,111
2589.0,All,2,8.0,712,1,1,1,111
2589.0,Country 2,2,8.0,712,1,1,1,111
2590.0,All,2,8.0,712,1,1,1,111
2590.0,Country 2,2,8.0,712,1,1,1,111
2591.0,All,2,8.0,712,1,1,1,111
2591.0,Country 2,2,8.0,712,1,1,1,111
2592.0,All,2,8.0,712,1,1,1,111
2592.0,Country 2,2,8.0,712,1,1,1,111
2593.0,All,184,2.0,178,4,3,3,433
2593.0,Country 2,184,2.0,178,4,3,3,433
2595.0,All,2,8.0,712,1,1,1,111
2595.0,Country 1,2,8.0,712,1,1,1,111
2596.0,All,2,8.0,312,1,1,2,112
2596.0,Country 1,2,8.0,312,1,1,2,112
2597.0,All,2,8.0,312,1,1,2,112
2597.0,Country 1,2,8.0,312,1,1,2,112
2598.0,All,2,8.0,312,1,1,2,112
2598.0,Country 1,2,8.0,312,1,1,2,112
2599.0,All,2,8.0,712,1,1,1,111
2599.0,Country 1,2,8.0,712,1,1,1,111
2600.0,All,2,8.0,792,1,1,1,111
2600.0,Country 1,2,8.0,792,1,1,1,111
2601.0,All,122,4.0,356,4,2,2,422
2601.0,Country 2,122,4.0,356,4,2,2,422
2602.0,All,61,6.0,534,3,2,1,321
2602.0,Country 2,61,6.0,534,3,2,1,321
2603.0,All,122,4.0,356,4,2,2,422
2603.0,Country 2,122,4.0,356,4,2,2,422
2604.0,All,122,4.0,356,4,2,2,422
2604.0,Country 2,122,4.0,356,4,2,2,422
2605.0,All,153,3.0,267,4,3,2,432
2605.0,Country 2,153,3.0,267,4,3,2,432
2606.0,All,30,7.0,623,2,2,1,221
2606.0,Country 2,30,7.0,623,2,2,1,221
2607.0,All,183,2.0,178,4,3,3,433
2607.0,Country 2,183,2.0,178,4,3,3,433
2608.0,All,122,4.0,356,4,2,2,422
2608.0,Country 2,122,4.0,356,4,2,2,422
2609.0,All,122,4.0,356,4,2,2,422
2609.0,Country 2,122,4.0,356,4,2,2,422
2610.0,All,183,2.0,178,4,3,3,433
2610.0,Country 2,183,2.0,178,4,3,3,433
2611.0,All,214,1.0,89,4,4,4,444
2611.0,Country 2,214,1.0,89,4,4,4,444
2612.0,All,153,3.0,267,4,3,2,432
2612.0,Country 2,153,3.0,267,4,3,2,432
2613.0,All,122,4.0,356,4,2,2,422
2613.0,Country 2,122,4.0,356,4,2,2,422
2614.0,All,153,3.0,267,4,3,2,432
2614.0,Country 2,153,3.0,267,4,3,2,432
2615.0,All,183,2.0,178,4,3,3,433
2615.0,Country 2,183,2.0,178,4,3,3,433
2616.0,All,153,3.0,267,4,3,2,432
2616.0,Country 2,153,3.0,267,4,3,2,432
2617.0,All,183,2.0,178,4,3,3,433
2617.0,Country 2,183,2.0,178,4,3,3,433
2618.0,All,183,2.0,178,4,3,3,433
2618.0,Country 2,183,2.0,178,4,3,3,433
2619.0,All,214,1.0,89,4,4,4,444
2619.0,Country 2,214,1.0,89,4,4,4,444
